index,Tahun,Comments,preprocessed,tokenize_text,label,score
300,2023,Pas lihat video.. pasti ada yg komen cuci dulu.. dan iya ada,pas lihat video komen cuci iya,"['pas', 'lihat', 'video', 'komen', 'cuci', 'iya']",positif,6
301,2023,Bismillahirrahmanirrahim semoga suatu saat dapet??,bismillahirrahmanirrahim moga tangan angkat dan rapat sama,"['bismillahirrahmanirrahim', 'moga', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,6
302,2023,"Dari sekian pidio, ini yg paling real, mukanya mashaallah kak @siscakohl ???????? sabarnya setebal dompetnya??",sekian pidio real muka mashaallah kak wajah senyum lebar mata hati wajah senyum lebar mata hati hati merah hati merah sabar setebal dompet wajah senyum lebar mata hati,"['sekian', 'pidio', 'real', 'muka', 'mashaallah', 'kak', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'hati', 'merah', 'hati', 'merah', 'sabar', 'setebal', 'dompet', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,6
303,2023,Kak tlong bantu aku biaya lahiran trima kasih ??,kak tlong bantu biaya lahir terima kasih hati merah,"['kak', 'tlong', 'bantu', 'biaya', 'lahir', 'terima', 'kasih', 'hati', 'merah']",positif,6
304,2023,"08.10 bener gk kak,semoga benar ya Allah",kak moga ya allah,"['kak', 'moga', 'ya', 'allah']",positif,6
305,2023,"@trirahayu711 anak aku juga ga asi ko kak dari mulai baby 3 bulan karna si ku sedikit, kuncinya jgn pernah difikirin mba omongan orang lain yg penting kita harus selalu happy jd ibu semngat ya . Orang tau apa tentang badan kita dan anak kita yg tau hanya kita ibunya jd omongan orang ga baik jgn difikirin lagi ya yg penting anak kita sehat ??",anak asi kak baby sih ku kunci difikirin mbak omong orang happy semangat ya orang tau badan anak tau ibu omong orang difikirin ya anak sehat hati merah,"['anak', 'asi', 'kak', 'baby', 'sih', 'ku', 'kunci', 'difikirin', 'mbak', 'omong', 'orang', 'happy', 'semangat', 'ya', 'orang', 'tau', 'badan', 'anak', 'tau', 'ibu', 'omong', 'orang', 'difikirin', 'ya', 'anak', 'sehat', 'hati', 'merah']",positif,6
306,2023,Di adznin gk bang? ??????,adznin bang tangan angkat dan rapat sama warna kulit cerah wajah senyum lebar dan keringat,"['adznin', 'bang', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'warna', 'kulit', 'cerah', 'wajah', 'senyum', 'lebar', 'dan', 'keringat']",positif,6
307,2024,Aku lebih suka yang tahun lalu sama sodaranya lebih asik yang mukbang,suka sodaranya asik mukbang,"['suka', 'sodaranya', 'asik', 'mukbang']",positif,6
308,2024,"Pengen punya ????bismillah dapet buat anak ku,????",pengin lipat tangan warna kulit cerah bismillah anak ku lipat tangan warna kulit cerah,"['pengin', 'lipat', 'tangan', 'warna', 'kulit', 'cerah', 'bismillah', 'anak', 'ku', 'lipat', 'tangan', 'warna', 'kulit', 'cerah']",positif,6
309,2024,Bismillah dapet stroller dari ka Siska buat debay??,bismillah stroller kak siska adek bayi tangan angkat dan rapat sama,"['bismillah', 'stroller', 'kak', 'siska', 'adek', 'bayi', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,6
310,2024,@supersaiyan_26 ????????????,tepuk tangan tepuk tangan tepuk tangan tepuk tangan tepuk tangan tepuk tangan,"['tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan']",positif,6
311,2024,"@kang_komen69 ya makanya cari yg sekufu lah, anda pngen diperlakukan kaya raja ya hrs ratukan juga istri anda????",ya cari kufu pengin laku kayak raja ya ratu istri tertawa terbahakbahak tertawa terbahakbahak,"['ya', 'cari', 'kufu', 'pengin', 'laku', 'kayak', 'raja', 'ya', 'ratu', 'istri', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak']",positif,6
312,2024,"Gegayaan pengen timpal balik, padahal emg kerja nya cuma pengen rebahan maen hp sambil scroll tiktok jg ??",gegayaan pengin timpal kerja nya pengin rebah main hp scrol tiktok tertawa terbahakbahak,"['gegayaan', 'pengin', 'timpal', 'kerja', 'nya', 'pengin', 'rebah', 'main', 'hp', 'scrol', 'tiktok', 'tertawa', 'terbahakbahak']",positif,6
313,2024,@ombambang_11111111 dan pastinya harga 500 k,pasti harga,"['pasti', 'harga']",positif,6
314,2024,Ini harga nasi goreng berapa juta kak?,harga nasi goreng juta kak,"['harga', 'nasi', 'goreng', 'juta', 'kak']",positif,6
315,2024,Mari kita coba??,mari coba api,"['mari', 'coba', 'api']",positif,6
316,2024,Sudah follow ig sama tiktoknya????smoga rezeki aku,follow ig tiktoknya hati merah hati merah moga rezeki,"['follow', 'ig', 'tiktoknya', 'hati', 'merah', 'hati', 'merah', 'moga', 'rezeki']",positif,6
317,2024,Ya Allah lucu bgt mirip jess,ya allah lucu banget jes,"['ya', 'allah', 'lucu', 'banget', 'jes']",positif,6
318,2024,sophia lucu banget???????? lucu maksimalllll??,sophia lucu banget wajah menang keras wajah menang keras hati besar hati besar lucu maksimal wajah senyum lebar mata hati,"['sophia', 'lucu', 'banget', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'hati', 'besar', 'hati', 'besar', 'lucu', 'maksimal', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,6
319,2024,Ketawanya menghasilkan uang ??,ketawa hasil uang wajah senyum lebar mata hati,"['ketawa', 'hasil', 'uang', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,6
320,2024,Pantau Sophia dari dalam perut sampe dtk ini??,pantau sophia perut dtk hati merah,"['pantau', 'sophia', 'perut', 'dtk', 'hati', 'merah']",positif,6
321,2024,Sophia ketawanya bauk uang sayangg wangi bangett????,sophia ketawa bauk uang sayang wangi banget wajah senyum lebar mata hati wajah gembira urai air mata,"['sophia', 'ketawa', 'bauk', 'uang', 'sayang', 'wangi', 'banget', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,6
322,2024,You are so cute ????,you are sok cute wajah senyum dengan hati wajah senyum dengan hati,"['you', 'are', 'sok', 'cute', 'wajah', 'senyum', 'dengan', 'hati', 'wajah', 'senyum', 'dengan', 'hati']",positif,6
323,2024,"?? mohon maaf lahir dan batin ya ka,,Tangsel menanti ka @siscakohl @jessnolimit",lipat tangan mohon maaf lahir batin ya kak tangsel kak,"['lipat', 'tangan', 'mohon', 'maaf', 'lahir', 'batin', 'ya', 'kak', 'tangsel', 'kak']",positif,6
324,2024,"Ayolahhh mama loppy durasinya di perpanjang, kuota onty onlennnya masih banyak ini ????",ayo mama loppy durasi panjang kuota onty onlennya wajah senyum lebar mata hati wajah menang,"['ayo', 'mama', 'loppy', 'durasi', 'panjang', 'kuota', 'onty', 'onlennya', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'menang']",positif,6
325,2020,@hafzaifa bisa jadi karna bapaknya dia ngerantau ke indonesia. Trs dia emg dari lahir disini. Orang2 chinese kan suka ngerantau2. Gatau juga sih kebetulan aku bukan sodaranya sisca :")),bapak ngerantau indonesia lahir orangorang chinese suka ngerantau tau sih sodaranya sisca,"['bapak', 'ngerantau', 'indonesia', 'lahir', 'orangorang', 'chinese', 'suka', 'ngerantau', 'tau', 'sih', 'sodaranya', 'sisca']",positif,5
326,2020,"Enakk ya ga pake parkir, gapake antri kalo pengen apa-apa langsung buat dikamar everiting ada ?",enak ya pakai parkir pakai antri kalo pengin apaapa langsung kamar everiting,"['enak', 'ya', 'pakai', 'parkir', 'pakai', 'antri', 'kalo', 'pengin', 'apaapa', 'langsung', 'kamar', 'everiting']",positif,5
327,2020,@mramdan27 sabar ngab?,sabar ngab,"['sabar', 'ngab']",positif,5
328,2020,"dari atas sampai sini gua cuma bisa nelen ludah , terimakasih",gua nelen ludah terimakasih,"['gua', 'nelen', 'ludah', 'terimakasih']",positif,5
329,2020,Ya Allah bunnnn???,ya allah bun,"['ya', 'allah', 'bun']",positif,5
330,2020,@restiarps bsa kta cba di krjaan yuk,coba kerja yuk,"['coba', 'kerja', 'yuk']",positif,5
331,2020,Itu bumbunya kadaluarsa gak sih?,bumbu kadaluarsa sih,"['bumbu', 'kadaluarsa', 'sih']",positif,5
332,2020,Kerupuk kulit bumbu basah @rhmdnadl,kerupuk kulit bumbu basah,"['kerupuk', 'kulit', 'bumbu', 'basah']",positif,5
333,2020,Suka bgt liat dia,suka banget lihat,"['suka', 'banget', 'lihat']",positif,5
334,2020,Selamat ya kak Siska,selamat ya kak siska,"['selamat', 'ya', 'kak', 'siska']",positif,5
335,2020,Selamat kakak,selamat kakak,"['selamat', 'kakak']",positif,5
336,2020,"senyumnya tu loo, ikhlas bgt",senyum lo ikhlas banget,"['senyum', 'lo', 'ikhlas', 'banget']",positif,5
337,2020,Masuk tv kak mantappp,masuk tv kak mantap,"['masuk', 'tv', 'kak', 'mantap']",positif,5
338,2020,suka konten dan video klian???? sukses trs yaa,suka konten video sukses ya,"['suka', 'konten', 'video', 'sukses', 'ya']",positif,5
339,2020,Enak amet yak hidupnya???? mudah mudahan nula,enak amet ya hidup mudah mudah nula,"['enak', 'amet', 'ya', 'hidup', 'mudah', 'mudah', 'nula']",positif,5
340,2021,"@sopialfiehamid ealaahhh ketemu dikomen sini..sesama peng kepo Siska yaaa, dan baca komen2 nynyir netijen ?? pesen ini di titipdong sopia brp? 2jt jga kah? ??",ealaah ketemu dikomen peng kepo siska ya baca komenkomen nynyir netijen wajah gembira urai air mata pesan titipdong sopia jt kah tertawa terbahakbahak,"['ealaah', 'ketemu', 'dikomen', 'peng', 'kepo', 'siska', 'ya', 'baca', 'komenkomen', 'nynyir', 'netijen', 'wajah', 'gembira', 'urai', 'air', 'mata', 'pesan', 'titipdong', 'sopia', 'jt', 'kah', 'tertawa', 'terbahakbahak']",positif,5
341,2021,"Setelah melihat video ini, rasa ingin membeli biskuit goriorio di kios tetangga meningkat..terimakasih ??",video beli biskuit goriorio kios tetangga tingkat terimakasih jempol ke atas,"['video', 'beli', 'biskuit', 'goriorio', 'kios', 'tetangga', 'tingkat', 'terimakasih', 'jempol', 'ke', 'atas']",positif,5
342,2021,@hafidzamtm17 hahaha??,hahaha tertawa terbahakbahak,"['hahaha', 'tertawa', 'terbahakbahak']",positif,5
343,2021,@yaumul07 mantap saudari yg penting perjuangan,mantap saudari juang,"['mantap', 'saudari', 'juang']",positif,5
344,2021,Selamat.  Hari. Ramadan,selamat ramadan,"['selamat', 'ramadan']",positif,5
345,2021,Hayang ningali tai teu? ???? @cindysorayasumangkut,hayang ningali tahi teu tertawa terbahakbahak tertawa terbahakbahak,"['hayang', 'ningali', 'tahi', 'teu', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak']",positif,5
346,2021,@litadmy7 coba seblaknya doang we yuk gausah dibikin es krim ??,coba seblaknya doang we yuk bikin es krim wajah gembira urai air mata,"['coba', 'seblaknya', 'doang', 'we', 'yuk', 'bikin', 'es', 'krim', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,5
347,2021,Kak bikin es krm rasa bakso dong plis ??????,kak bikin es kirim bakso plis lipat tangan lipat tangan lipat tangan,"['kak', 'bikin', 'es', 'kirim', 'bakso', 'plis', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan']",positif,5
348,2021,@widyapriliyana si uni dimakan??,sih uni makan tertawa terbahakbahak,"['sih', 'uni', 'makan', 'tertawa', 'terbahakbahak']",positif,5
349,2021,cintai lah produk indo ??,cinta produk indonesia moa,"['cinta', 'produk', 'indonesia', 'moa']",positif,5
350,2021,@prakuso_sigit Nah Ngidam Awk Nengok Ikoh Bro????,idam awak tengok ikoh bro wajah menang keras tertawa terbahakbahak,"['idam', 'awak', 'tengok', 'ikoh', 'bro', 'wajah', 'menang', 'keras', 'tertawa', 'terbahakbahak']",positif,5
351,2021,@ndudu_05 eheeem wkwk mantaap uu,eheem wkwk mantap lu,"['eheem', 'wkwk', 'mantap', 'lu']",positif,5
352,2021,"Itu bAru mantap gak kayak bikin es krim  nasi padang, sate itu aneh",mantap kayak bikin es krim nasi padang sate aneh,"['mantap', 'kayak', 'bikin', 'es', 'krim', 'nasi', 'padang', 'sate', 'aneh']",positif,5
353,2021,@yo_aisyh ???????,wanita tepuk jidat tertawa terbahakbahak,"['wanita', 'tepuk', 'jidat', 'tertawa', 'terbahakbahak']",positif,5
354,2021,"@dewienny_ ga tertarik samsek, udah paling ni'mat dimakan langsung ihhh",tarik samsek nihmat makan langsung ih,"['tarik', 'samsek', 'nihmat', 'makan', 'langsung', 'ih']",positif,5
355,2021,"Hayo siapa yg riquest, ngaku",hayo riquest aku,"['hayo', 'riquest', 'aku']",positif,5
356,2021,Dia punya mesin pembuat es krim dirumah??????,mesin buat es krim rumah wajah senyum lebar dan keringat wajah senyum lebar dan keringat wajah senyum lebar dan keringat,"['mesin', 'buat', 'es', 'krim', 'rumah', 'wajah', 'senyum', 'lebar', 'dan', 'keringat', 'wajah', 'senyum', 'lebar', 'dan', 'keringat', 'wajah', 'senyum', 'lebar', 'dan', 'keringat']",positif,5
357,2021,@firdasarmannn anda terlalu kismin??,kismin tertawa terbahakbahak,"['kismin', 'tertawa', 'terbahakbahak']",positif,5
358,2021,@rindisls sungguh aneh tp nyata,sungguh aneh nyata,"['sungguh', 'aneh', 'nyata']",positif,5
359,2021,Mantab...happy slalu,mantab happy,"['mantab', 'happy']",positif,5
360,2021,Bakwan pelangi checkkk,bakwan pelangi check,"['bakwan', 'pelangi', 'check']",positif,5
361,2021,Aku masak warna warni?? Lgs dikatain emak (sing2 wae masak neko2) ??????,masak warna warni langsung katai emak sing wae masak nekoneko wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['masak', 'warna', 'warni', 'langsung', 'katai', 'emak', 'sing', 'wae', 'masak', 'nekoneko', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,5
362,2021,Ini mah ote ote ?? @ameliawitrim,mah ote ote tertawa terbahakbahak,"['mah', 'ote', 'ote', 'tertawa', 'terbahakbahak']",positif,5
363,2021,Cobain yuk,coba yuk,"['coba', 'yuk']",positif,5
364,2021,@doublemindonesia kongkon moleh Rene aeh tak tukokno melon sak pikep ??,kongkon moleh rene aeh tukokno melon sak pikep tertawa terbahakbahak,"['kongkon', 'moleh', 'rene', 'aeh', 'tukokno', 'melon', 'sak', 'pikep', 'tertawa', 'terbahakbahak']",positif,5
365,2021,@nindya8663 ayo kita coba,ayo coba,"['ayo', 'coba']",positif,5
366,2021,@tranka05 eskrim pempek nya mau gak? Atau eskrim opor???,eskrim pempek nya eskrim opor tertawa terbahakbahak,"['eskrim', 'pempek', 'nya', 'eskrim', 'opor', 'tertawa', 'terbahakbahak']",positif,5
367,2021,kak buat ice cream indomie campur coklat donggg,kak ice cream indomie campur coklat,"['kak', 'ice', 'cream', 'indomie', 'campur', 'coklat']",positif,5
368,2021,Coba itu yg makan daging qurban gratisan dari kampus minggir dulu @yudatansa @fathul_azis_fan,coba makan daging qurban gratis kampus minggir,"['coba', 'makan', 'daging', 'qurban', 'gratis', 'kampus', 'minggir']",positif,5
369,2021,Aku seneng lihat hati angsa luxury authentic original nya ??. Seneng lihat pas dimasak no minyak. Itu rasanya kayak ati bebek dimasak kematengan ga ya? ??,senang lihat hati angsa luxury authentic original nya wajah gembira urai air mata senang lihat pas masak no minyak kayak ati bebek masak kematengan ya wajah dengan mulut buka,"['senang', 'lihat', 'hati', 'angsa', 'luxury', 'authentic', 'original', 'nya', 'wajah', 'gembira', 'urai', 'air', 'mata', 'senang', 'lihat', 'pas', 'masak', 'no', 'minyak', 'kayak', 'ati', 'bebek', 'masak', 'kematengan', 'ya', 'wajah', 'dengan', 'mulut', 'buka']",positif,5
370,2021,Aku tarik nafas mulu pas liat dia makan ice cream nya??,tarik nafas mulu pas lihat makan ice cream nya wajah terlalu lelah,"['tarik', 'nafas', 'mulu', 'pas', 'lihat', 'makan', 'ice', 'cream', 'nya', 'wajah', 'terlalu', 'lelah']",positif,5
371,2021,Pengen nangis liat seleranya sisca,pengin menang lihat selera sisca,"['pengin', 'menang', 'lihat', 'selera', 'sisca']",positif,5
372,2021,liat ini pas lg makan??,lihat pas makan wajah menang,"['lihat', 'pas', 'makan', 'wajah', 'menang']",positif,5
373,2021,Uang nya di bagi2 mba biar lbih bermanfaat,uang nya bagibagi mbak biar manfaat,"['uang', 'nya', 'bagibagi', 'mbak', 'biar', 'manfaat']",positif,5
374,2021,Selamat mencoba? Gw makan ayam aja sebulan sekali:(,selamat coba gue makan ayam bulan,"['selamat', 'coba', 'gue', 'makan', 'ayam', 'bulan']",positif,5
375,2021,"The real terlahir dgn garpu emas,, ehhh sendok emas.",the real lahir garpu emas eh sendok emas,"['the', 'real', 'lahir', 'garpu', 'emas', 'eh', 'sendok', 'emas']",positif,5
376,2021,Masih kalah lu sama olive wagyu nya @dimsthemeatguy yg harga nya 15juta ????,kalah lu olive wagyu nya harga nya juta api api,"['kalah', 'lu', 'olive', 'wagyu', 'nya', 'harga', 'nya', 'juta', 'api', 'api']",positif,5
377,2021,@novaharinijunia27 eh semlikum??,eh semlikum tertawa terbahakbahak,"['eh', 'semlikum', 'tertawa', 'terbahakbahak']",positif,5
378,2021,@hasanah_ainun ??,tertawa terbahakbahak,"['tertawa', 'terbahakbahak']",positif,5
379,2021,@nnsyaalia @bernadetameta_ ayo coba,ayo coba,"['ayo', 'coba']",positif,5
380,2021,Ya allah @patihanny,ya allah,"['ya', 'allah']",positif,5
381,2022,@anti27anti ??????????,wajah senyum lebar dan keringat wajah senyum lebar dan keringat wajah senyum lebar dan keringat wajah senyum lebar dan keringat wajah senyum lebar dan keringat,"['wajah', 'senyum', 'lebar', 'dan', 'keringat', 'wajah', 'senyum', 'lebar', 'dan', 'keringat', 'wajah', 'senyum', 'lebar', 'dan', 'keringat', 'wajah', 'senyum', 'lebar', 'dan', 'keringat', 'wajah', 'senyum', 'lebar', 'dan', 'keringat']",positif,5
382,2022,"@edywand6 hahaha ajg, teringat masa kecil gua makan begituan di mesjid sebelum tarawih ??",hahaha ajg gua makan begitu mesjid tarawih tertawa terbahakbahak,"['hahaha', 'ajg', 'gua', 'makan', 'begitu', 'mesjid', 'tarawih', 'tertawa', 'terbahakbahak']",positif,5
383,2022,Rice Paper dari VIETNAM ??????,rice paper vietnam tepuk tangan api api,"['rice', 'paper', 'vietnam', 'tepuk', 'tangan', 'api', 'api']",positif,5
384,2022,@im_cacaaxzz wani aa bell??,wani a bel tertawa terbahakbahak,"['wani', 'a', 'bel', 'tertawa', 'terbahakbahak']",positif,5
385,2022,@rachgoddard ayo kak coba,ayo kak coba,"['ayo', 'kak', 'coba']",positif,5
386,2022,@andimutiamdni @andiaswialfina mantap kali bakwannya,mantap kali bakwan,"['mantap', 'kali', 'bakwan']",positif,5
387,2022,Slamat mncoba.. tidak kuat jess 2.6 juta mndngan buat byr cclan mtrku????,selamat coba kuat jes juta mndngan byr cclan mtrku wajah gembira urai air mata wajah gembira urai air mata,"['selamat', 'coba', 'kuat', 'jes', 'juta', 'mndngan', 'byr', 'cclan', 'mtrku', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,5
388,2022,Selamat mencoba ??,selamat coba wajah menang keras,"['selamat', 'coba', 'wajah', 'menang', 'keras']",positif,5
389,2022,@iyoyy24 ??,tertawa terbahakbahak,"['tertawa', 'terbahakbahak']",positif,5
390,2022,Belom aja makan mie sakura atas nya basreng beeh mantap siskah,makan mie sakura nya basreng beeh mantap sis,"['makan', 'mie', 'sakura', 'nya', 'basreng', 'beeh', 'mantap', 'sis']",positif,5
391,2022,Paling suka cilor ??,suka cilor wajah gembira dengan mata bahagia,"['suka', 'cilor', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia']",positif,5
392,2022,"@megi.juliga njir komen gw kok ilang, di deket kak ama ""si paling prik"" @taqytan , ????????",juliga anjir komen gue hilang kak sih prik wajah senyum lebar dan mejam mata wajah senyum lebar dan mejam mata tertawa terbahakbahak tertawa terbahakbahak,"['juliga', 'anjir', 'komen', 'gue', 'hilang', 'kak', 'sih', 'prik', 'wajah', 'senyum', 'lebar', 'dan', 'mejam', 'mata', 'wajah', 'senyum', 'lebar', 'dan', 'mejam', 'mata', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak']",positif,5
393,2022,Suka sama pasangan ini ??,suka pasang wajah senyum lebar mata hati,"['suka', 'pasang', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,5
