,Tahun,Comments,preprocessed,tokenize_text,label,score
446,2024,Mantap ????,mantap jempol ke atas warna kulit cerah,"['mantap', 'jempol', 'ke', 'atas', 'warna', 'kulit', 'cerah']",positif,5
447,2024,"Mantaap Willie, sudah menyampaikan aspirasinya..",mantap willie aspirasi,"['mantap', 'willie', 'aspirasi']",positif,5
448,2024,Bismillah semoga aku jg dpt dri kk willi,bismillah moga willi,"['bismillah', 'moga', 'willi']",positif,5
449,2024,"Mantap,mainlah ke Medan bang willy",mantap main medan bang willy,"['mantap', 'main', 'medan', 'bang', 'willy']",positif,5
450,2024,Masya allah,masya allah,"['masya', 'allah']",positif,5
451,2024,Pak Sugiri pasti bangga??,sugiri bangga api,"['sugiri', 'bangga', 'api']",positif,5
452,2024,bakat ya mungkin bakat sy di basket cuma terhalang sepatu??,bakat ya bakat basket halang sepatu wajah gembira urai air mata,"['bakat', 'ya', 'bakat', 'basket', 'halang', 'sepatu', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,5
453,2024,Wow kreen ..mantap,wow keren mantap,"['wow', 'keren', 'mantap']",positif,5
454,2024,"Dari tadi aku senyum terus, romantis",senyum romantis,"['senyum', 'romantis']",positif,5
455,2024,Bryan juga boleh ????,bryan tepuk tangan wajah pesta,"['bryan', 'tepuk', 'tangan', 'wajah', 'pesta']",positif,5
456,2024,Wow mantap kk will,wow mantap wil,"['wow', 'mantap', 'wil']",positif,5
457,2024,Mau mentanya saja kak.. Hehehe kepedeen wkwkkwk kenal cuma d sosmed ?????,tanya kak hehehe kepedeen wkwkkwk kenal sosmed wajah gembira dengan mata bahagia hati merah,"['tanya', 'kak', 'hehehe', 'kepedeen', 'wkwkkwk', 'kenal', 'sosmed', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'hati', 'merah']",positif,5
458,2024,Palingan habis 257jutaan kurang lebih. ??,paling habis juta wajah gembira dengan mata bahagia,"['paling', 'habis', 'juta', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia']",positif,5
459,2024,"  jangan nonton kak, nanti kita yang di bawah gak pandai mensyukuri nikmat yang kita punya saat ini???",tonton kak pandai syukur nikmat hati merah,"['tonton', 'kak', 'pandai', 'syukur', 'nikmat', 'hati', 'merah']",positif,5
460,2024,70 jutaan ??,juta wajah gembira dengan mata bahagia,"['juta', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia']",positif,5
461,2024,Selamat ultah bang willi,selamat ultah bang willi,"['selamat', 'ultah', 'bang', 'willi']",positif,5
462,2024,Barokah Allah,barokah allah,"['barokah', 'allah']",positif,5
463,2024,Moga rezeki nya berlimpah bro,moga rezeki nya limpah bro,"['moga', 'rezeki', 'nya', 'limpah', 'bro']",positif,5
464,2024,Terbaikkk ?????? ??????,baik jempol ke atas jempol ke atas jempol ke atas tepuk tangan tepuk tangan tepuk tangan,"['baik', 'jempol', 'ke', 'atas', 'jempol', 'ke', 'atas', 'jempol', 'ke', 'atas', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan']",positif,5
465,2024,sehat selalu mas broo ????????,sehat mas bro lipat tangan warna kulit cerah lipat tangan warna kulit cerah,"['sehat', 'mas', 'bro', 'lipat', 'tangan', 'warna', 'kulit', 'cerah', 'lipat', 'tangan', 'warna', 'kulit', 'cerah']",positif,5
466,2024,Alhamdulillah Aamiin ya Rabbal Alamin,alhamdulillah amin ya rabbal alamin,"['alhamdulillah', 'amin', 'ya', 'rabbal', 'alamin']",positif,5
467,2024,Semoga berkah,moga berkah,"['moga', 'berkah']",positif,5
468,2024,Semoga sya dapat rejeki,moga rejeki,"['moga', 'rejeki']",positif,5
469,2024,Hmmmm yang tabah yah kk,hm tabah ya,"['hm', 'tabah', 'ya']",positif,5
470,2024,"Semangat bang   , gua setuju dengan klarifikasi nya ??, sehat terus bang will",semangat bang gua tuju klarifikasi nya jempol ke atas sehat bang wil,"['semangat', 'bang', 'gua', 'tuju', 'klarifikasi', 'nya', 'jempol', 'ke', 'atas', 'sehat', 'bang', 'wil']",positif,5
471,2024,Sabar aja k wili..itu nmnya orang srik dengan kekayaan k wili,sabar wili nama orang srik kaya wili,"['sabar', 'wili', 'nama', 'orang', 'srik', 'kaya', 'wili']",positif,5
472,2024,Semangat bang Willie????,semangat bang willie lipat tangan wajah senyum dengan hati,"['semangat', 'bang', 'willie', 'lipat', 'tangan', 'wajah', 'senyum', 'dengan', 'hati']",positif,5
473,2024,yang sabar kk wilie,sabar wilie,"['sabar', 'wilie']",positif,5
474,2024,Selamat ulang tahun kak Wili,selamat ulang kak wili,"['selamat', 'ulang', 'kak', 'wili']",positif,5
475,2024,Selamat ulang tahun ??????,selamat ulang party popper party popper party popper,"['selamat', 'ulang', 'party', 'popper', 'party', 'popper', 'party', 'popper']",positif,5
476,2024,Selamat ulang tahun ????????????????,selamat ulang party popper party popper party popper party popper party popper party popper party popper party popper,"['selamat', 'ulang', 'party', 'popper', 'party', 'popper', 'party', 'popper', 'party', 'popper', 'party', 'popper', 'party', 'popper', 'party', 'popper', 'party', 'popper']",positif,5
477,2024,Selamat ulang tahun bang willy,selamat ulang bang willy,"['selamat', 'ulang', 'bang', 'willy']",positif,5
478,2024,kak kasih tau dong cara dapat uang ??,kak kasih tau uang angkat tangan,"['kak', 'kasih', 'tau', 'uang', 'angkat', 'tangan']",positif,5
479,2024,selamat hulang tahun ?? #wilisalim,selamat hulang party popper,"['selamat', 'hulang', 'party', 'popper']",positif,5
480,2024,Selamat ulang taun kak wili,selamat ulang kak wili,"['selamat', 'ulang', 'kak', 'wili']",positif,5
481,2024,Selamat ulang tahun kak??,selamat ulang kak party popper,"['selamat', 'ulang', 'kak', 'party', 'popper']",positif,5
482,2024,Happy level up kak,happy level up kak,"['happy', 'level', 'up', 'kak']",positif,5
483,2024,Hbd kak   sehat? selalu buat kknya dan keluarganya juga?????,hbd kak sehat kknya keluarga party popper hati merah,"['hbd', 'kak', 'sehat', 'kknya', 'keluarga', 'party', 'popper', 'hati', 'merah']",positif,5
484,2024,Selamat ultah kk wilisalim,selamat ultah wilisalim,"['selamat', 'ultah', 'wilisalim']",positif,5
485,2024,Aku suda follow Selamat ulang tahun ka wili,follow selamat ulang kak wili,"['follow', 'selamat', 'ulang', 'kak', 'wili']",positif,5
486,2024,Selamat ulantahun,selamat ulantahun,"['selamat', 'ulantahun']",positif,5
487,2024,Selamat ulang taun kk wili,selamat ulang wili,"['selamat', 'ulang', 'wili']",positif,5
488,2024,Selamat ultah tahun kk wili,selamat ultah wili,"['selamat', 'ultah', 'wili']",positif,5
489,2024,Selamat  ulangtahun ??,selamat ulangtahun bola konfeti,"['selamat', 'ulangtahun', 'bola', 'konfeti']",positif,5
490,2024,Aku kk sampang cilacap hadir ???selamat ulang thn kk,sampang cilacap hadir hati merah selamat ulang,"['sampang', 'cilacap', 'hadir', 'hati', 'merah', 'selamat', 'ulang']",positif,5
491,2024,Selamat ulang tahun ke WillySalim??????????,selamat ulang willysalim party popper party popper party popper party popper party popper,"['selamat', 'ulang', 'willysalim', 'party', 'popper', 'party', 'popper', 'party', 'popper', 'party', 'popper', 'party', 'popper']",positif,5
492,2024,Selamat ulangan,selamat ulang,"['selamat', 'ulang']",positif,5
493,2024,Selamat ulang tahun,selamat ulang,"['selamat', 'ulang']",positif,5
494,2024,selamat ulag taun kaka wili kaka wili aku suda volou,selamat ulag kakak wili kakak wili volou,"['selamat', 'ulag', 'kakak', 'wili', 'kakak', 'wili', 'volou']",positif,5
495,2024,Selamat ulang tahun kak Willie aku mau dong hp nya,selamat ulang kak willie hp nya,"['selamat', 'ulang', 'kak', 'willie', 'hp', 'nya']",positif,5
496,2024,Menyala abangkuuuu ????????????,nyala abang api api hati merah hati merah wajah senyum lebar mata hati,"['nyala', 'abang', 'api', 'api', 'hati', 'merah', 'hati', 'merah', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,5
497,2023,Selalu lah menjadi orang baik sampai Allah membalasnya di akhirat amin ??,orang allah balas akhirat amin lipat tangan,"['orang', 'allah', 'balas', 'akhirat', 'amin', 'lipat', 'tangan']",positif,4
498,2023,Sehat terus will ???,sehat wil hati merah,"['sehat', 'wil', 'hati', 'merah']",positif,4
499,2023,Bang Will berani nggak prenk polisi Bismillah 1jt,bang wil berani prenk polisi bismillah jt,"['bang', 'wil', 'berani', 'prenk', 'polisi', 'bismillah', 'jt']",positif,4
500,2023,Rejeki nular... aamiin,rejeki nular amin,"['rejeki', 'nular', 'amin']",positif,4
501,2023,Romantis jga yah keren keren,romantis ya keren keren,"['romantis', 'ya', 'keren', 'keren']",positif,4
502,2023,Langgeng ya..kk willie am ci vilmie,langgeng ya willie ci vilmie,"['langgeng', 'ya', 'willie', 'ci', 'vilmie']",positif,4
503,2023,Semoga sehat selalu kak,moga sehat kak,"['moga', 'sehat', 'kak']",positif,4
504,2023,Ud follow lma g prnh dpet??,follow dpet angkat tangan,"['follow', 'dpet', 'angkat', 'tangan']",positif,4
505,2023,Bismillah??Mudah2an dapat,bismillah mudahmudahan,"['bismillah', 'mudahmudahan']",positif,4
506,2023,Ngga ada lagi selain Wili Salim mah,wili salim mah,"['wili', 'salim', 'mah']",positif,4
507,2023, .fiki wkwkwk.kak Viki ????,fiki wkwkwkkak viki wajah gembira urai air mata tertawa terbahakbahak,"['fiki', 'wkwkwkkak', 'viki', 'wajah', 'gembira', 'urai', 'air', 'mata', 'tertawa', 'terbahakbahak']",positif,4
508,2023,Bismillah semoga bisa nular rezekinya kaya willy ya??,bismillah moga nular rezeki kayak willy ya wajah senyum lebar mata hati,"['bismillah', 'moga', 'nular', 'rezeki', 'kayak', 'willy', 'ya', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,4
509,2023,Mantap KA ada kah seratus ??,mantap kak kah ratus wajah gembira urai air mata,"['mantap', 'kak', 'kah', 'ratus', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,4
510,2023,Dapettt yukkkkk,yuk,['yuk'],positif,4
511,2023,Ayoo dongggg,ayo,['ayo'],positif,4
512,2023,"Buah siwalan..enak,seger",buah siwalan enak segar,"['buah', 'siwalan', 'enak', 'segar']",positif,4
513,2023,"Bismillah iphone buat kuliah, dari lombok",bismillah iphone kuliah lombok,"['bismillah', 'iphone', 'kuliah', 'lombok']",positif,4
514,2023,Nama ku salim,nama ku salim,"['nama', 'ku', 'salim']",positif,4
515,2023,Ke lombok nya kapan ya kk wilie.. Liburan donk ke gili meno. Pulau yg terkenal d daerah lombok,lombok nya ya wilie libur gili meno pulau kenal daerah lombok,"['lombok', 'nya', 'ya', 'wilie', 'libur', 'gili', 'meno', 'pulau', 'kenal', 'daerah', 'lombok']",positif,4
516,2023,Ka berani ga mukbang 24jam makan makanan pigir jalan bismillah 500 rib,kak berani mukbang jam makan makan pigir jalan bismillah rib,"['kak', 'berani', 'mukbang', 'jam', 'makan', 'makan', 'pigir', 'jalan', 'bismillah', 'rib']",positif,4
517,2023,"Halo ka wilie,semoga ada rezeki buat anak saya ,sdang tidak punya uang sepeserpun buat belanja makan anak",halo kak wilie moga rezeki anak sdang uang peser belanja makan anak,"['halo', 'kak', 'wilie', 'moga', 'rezeki', 'anak', 'sdang', 'uang', 'peser', 'belanja', 'makan', 'anak']",positif,4
518,2023,Masya Allah kak wilie dan ci vilmey cantik  dan ganteng  bismillah 5 ratus RB buat beli beras????,masya allah kak wilie ci vilmey cantik ganteng bismillah ratus ribu beli beras wajah menang keras wajah menang keras,"['masya', 'allah', 'kak', 'wilie', 'ci', 'vilmey', 'cantik', 'ganteng', 'bismillah', 'ratus', 'ribu', 'beli', 'beras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras']",positif,4
519,2023,KA Willi kapan ke pelaminan sama KK bismilla satu juta??,kak willi pelamin bismilla juta wajah dengan tangan tutup mulut,"['kak', 'willi', 'pelamin', 'bismilla', 'juta', 'wajah', 'dengan', 'tangan', 'tutup', 'mulut']",positif,4
520,2023,Wil berani gk ajak orang yang udah follow kamu bismillah 500 ribu??,wil berani ajak orang follow bismillah ribu wajah menang,"['wil', 'berani', 'ajak', 'orang', 'follow', 'bismillah', 'ribu', 'wajah', 'menang']",positif,4
521,2023,"Udah berkali-kali aku udah coment, udah follow capek tau, aku gk pernah dapet hadiah Sama kakk willie????",komentar follow capek tau hadiah kak willie wajah senyum dengan mata bahagia wajah agak senyum,"['komentar', 'follow', 'capek', 'tau', 'hadiah', 'kak', 'willie', 'wajah', 'senyum', 'dengan', 'mata', 'bahagia', 'wajah', 'agak', 'senyum']",positif,4
522,2023,"Kak Will berani gak bikin patung dari uang, bismillah tf 1jt kak??",kak wil berani bikin patung uang bismillah tf jt kak wajah gembira dengan mata bahagia,"['kak', 'wil', 'berani', 'bikin', 'patung', 'uang', 'bismillah', 'tf', 'jt', 'kak', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia']",positif,4
523,2023,Cobo belikan baju buwat anak pedalaman  Papua..,cobo belikan baju buwat anak dalam papua,"['cobo', 'belikan', 'baju', 'buwat', 'anak', 'dalam', 'papua']",positif,4
524,2023,Kak Willie berani nggak masak cakar ayam 1 kualii bismillah 500 ribuu!!!!,kak willie berani masak cakar ayam kuali bismillah ribu,"['kak', 'willie', 'berani', 'masak', 'cakar', 'ayam', 'kuali', 'bismillah', 'ribu']",positif,4
525,2023,Kak wili kurang eskrim nya eskrim yg viral di Indonesia plis kak bismilah di ajak ke willie market plis semoga di baca amin,kak wili eskrim nya eskrim viral indonesia plis kak bismilah ajak willie market plis moga baca amin,"['kak', 'wili', 'eskrim', 'nya', 'eskrim', 'viral', 'indonesia', 'plis', 'kak', 'bismilah', 'ajak', 'willie', 'market', 'plis', 'moga', 'baca', 'amin']",positif,4
526,2023,Bang Wil brp anak tangga di rumah istana Wili bismillah 900rb,bang wil anak tangga rumah istana wili bismillah rb,"['bang', 'wil', 'anak', 'tangga', 'rumah', 'istana', 'wili', 'bismillah', 'rb']",positif,4
527,2023,Bismillah 500,bismillah,['bismillah'],positif,4
528,2023,Masyallah.. Dia Autis tetep bersemangat kerja. Saya juga disabilitas tuna rungu/Tuli ??,masyallah autis semangat kerja disabilitas tuna rungutuli lipat tangan,"['masyallah', 'autis', 'semangat', 'kerja', 'disabilitas', 'tuna', 'rungutuli', 'lipat', 'tangan']",positif,4
529,2023,Dik wiilli salim tapi rumah ku jauuuh mas di salatiga  tapi aku gak pernah ke jakarta,dik wiilli salim rumah ku jauuh mas salatiga jakarta,"['dik', 'wiilli', 'salim', 'rumah', 'ku', 'jauuh', 'mas', 'salatiga', 'jakarta']",positif,4
530,2023,kaka semangat tin ya biar dia seneng,kakak semangat tin ya biar senang,"['kakak', 'semangat', 'tin', 'ya', 'biar', 'senang']",positif,4
531,2023,Bismillah aja,bismillah,['bismillah'],positif,4
532,2023,Abng nya cakep,abng nya cakep,"['abng', 'nya', 'cakep']",positif,4
533,2023,Batu saya dong kk wiliy ????????,batu wiliy lipat tangan lipat tangan lipat tangan lipat tangan,"['batu', 'wiliy', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan']",positif,4
534,2023,Berkah selalu..,berkah,['berkah'],positif,4
535,2023,Sehat selalu bang??,sehat bang tepuk tangan,"['sehat', 'bang', 'tepuk', 'tangan']",positif,4
536,2023,Bismillah KK hp iPhone dong KK willie,bismillah hp iphone willie,"['bismillah', 'hp', 'iphone', 'willie']",positif,4
537,2023,Satu kebaikan yg kau tanam akan mendapatkan seribu kebaikan,baik kau tanam ribu baik,"['baik', 'kau', 'tanam', 'ribu', 'baik']",positif,4
538,2023,Banyak rejeki buat bapaknya sama  ,rejeki bapak,"['rejeki', 'bapak']",positif,4
539,2023,TUHAN BAIK???,tuhan hati merah,"['tuhan', 'hati', 'merah']",positif,4
540,2023,Kak aku mau dong thr buat lebaran bismillah smoga dapett????????????,kak thr lebaran bismillah moga wajah menang wajah menang wajah menang hati merah hati merah,"['kak', 'thr', 'lebaran', 'bismillah', 'moga', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'hati', 'merah', 'hati', 'merah']",positif,4
541,2023,Seikhlasnya aja deh bg,ikhlas deh bang,"['ikhlas', 'deh', 'bang']",positif,4
542,2023,Semoga sukses selalu,moga sukses,"['moga', 'sukses']",positif,4
543,2023,ya allah kapan baru bisa di bantu kk wili,ya allah bantu wili,"['ya', 'allah', 'bantu', 'wili']",positif,4
544,2023,bismillah 1000.000 bang wil pakai hlm gojek nya,bismillah bang wil pakai hlm gojek nya,"['bismillah', 'bang', 'wil', 'pakai', 'hlm', 'gojek', 'nya']",positif,4
545,2023,Semoga dapet kado ulang tahun dari ka Wili bulan April iniamin ????,moga kado ulang kak wili april iniamin wajah memelas lipat tangan,"['moga', 'kado', 'ulang', 'kak', 'wili', 'april', 'iniamin', 'wajah', 'memelas', 'lipat', 'tangan']",positif,4
546,2023,Belum tau Willie salim,tau willie salim,"['tau', 'willie', 'salim']",positif,4
547,2023,Motor buat antar anak sekolah ama jual tahu keliling.ka willie.,motor anak sekolah jual kelilingkak willie,"['motor', 'anak', 'sekolah', 'jual', 'kelilingkak', 'willie']",positif,4
548,2023,Bukan keluar dari zona nyaman tapi keluar dari zona keterpurukan ko,zona nyaman zona puruk,"['zona', 'nyaman', 'zona', 'puruk']",positif,4
549,2023,Will berani ga ngitung jalan dari bawah istana sampai genteng..bismillah 500,wil berani ngitung jalan istana genteng bismillah,"['wil', 'berani', 'ngitung', 'jalan', 'istana', 'genteng', 'bismillah']",positif,4
550,2023,Kak Wil bisa gah keliling di bagian istanah Muh mulai dari bawah sampai atas meranigah bismillah 500rb,kak wil gah keliling istanah muh meranigah bismillah rb,"['kak', 'wil', 'gah', 'keliling', 'istanah', 'muh', 'meranigah', 'bismillah', 'rb']",positif,4
551,2023,Kak wili naik semua tangga yg ada di rumh kak wili dong bismillah 500rb,kak wili tangga rumah kak wili bismillah rb,"['kak', 'wili', 'tangga', 'rumah', 'kak', 'wili', 'bismillah', 'rb']",positif,4
552,2023,Aku mau Wili Salim naik taxi di rumah,wili salim taxi rumah,"['wili', 'salim', 'taxi', 'rumah']",positif,4
553,2023,Sabar banget dari dl ngk pernah dapet 500 rebu??,sabar banget rebu wajah menang,"['sabar', 'banget', 'rebu', 'wajah', 'menang']",positif,4
554,2023,Kawilie coba rumput di depan istana di bersih kan bosmilah 500,kawilie coba rumput istana bersih bosmilah,"['kawilie', 'coba', 'rumput', 'istana', 'bersih', 'bosmilah']",positif,4
555,2023,Kak wiliy coba kirim 1 juta aku balikin 100 rbu??,kak wiliy coba kirim juta balikin rbu wajah gembira urai air mata,"['kak', 'wiliy', 'coba', 'kirim', 'juta', 'balikin', 'rbu', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,4
556,2023,Mas sepatu dong no 40 yg ringan untuk olahraga,mas sepatu no ringan olahraga,"['mas', 'sepatu', 'no', 'ringan', 'olahraga']",positif,4
557,2023,Sehat selalu ka???,sehat kak hati merah,"['sehat', 'kak', 'hati', 'merah']",positif,4
558,2023,   bg willie itu pekerja keras walaupun di medsos santy? dia sama.tim nya semoga sehat selalu  kak,bang willie kerja keras medsos santy samatim nya moga sehat kak,"['bang', 'willie', 'kerja', 'keras', 'medsos', 'santy', 'samatim', 'nya', 'moga', 'sehat', 'kak']",positif,4
559,2023,Sukses dik Willi ingat yg belum kebagian ya yg obyektip sajalah saya blm terima hadiah dari dik Willi,sukses dik willi bagi ya obyektip terima hadiah dik willi,"['sukses', 'dik', 'willi', 'bagi', 'ya', 'obyektip', 'terima', 'hadiah', 'dik', 'willi']",positif,4
560,2023,Saya sering subscribe kak Willy nya tapi belum pernah dibagi hadiahnya bagi dong ??????,subscribe kak willy nya bagi hadiah wajah gembira wajah gembira lipat tangan,"['subscribe', 'kak', 'willy', 'nya', 'bagi', 'hadiah', 'wajah', 'gembira', 'wajah', 'gembira', 'lipat', 'tangan']",positif,4
561,2023,bismillah dapet,bismillah,['bismillah'],positif,4
562,2023,"Semoga kak wili bisah mewujudkan impian saya, saya pengen punya mobil sendiri kak,",moga kak wili bisah wujud impi pengin mobil kak,"['moga', 'kak', 'wili', 'bisah', 'wujud', 'impi', 'pengin', 'mobil', 'kak']",positif,4
